SWIFT J1626.6-5156 Swift/BAT, flux 20-35, flux 35-75, flux 75-150
 53355.00000,  0.0344,  0.0312,  0.0330,  0.0390,  0.1021,  0.0994
 53356.00000, -0.0649,  0.0212, -0.0953,  0.0270, -0.2034,  0.0681
 53357.00000, -0.0351,  0.0442, -0.0133,  0.0551,  0.1494,  0.1503
 53358.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53359.00000, -0.0080,  0.0125,  0.0111,  0.0153, -0.0244,  0.0404
 53360.00000, -0.0066,  0.0077,  0.0150,  0.0097,  0.0024,  0.0251
 53361.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53362.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53363.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53364.00000,  0.0086,  0.0073,  0.0086,  0.0091, -0.0251,  0.0234
 53365.00000,  0.0070,  0.0067,  0.0053,  0.0086, -0.0134,  0.0245
 53366.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53367.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53368.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53369.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53370.00000,  0.0045,  0.0150, -0.0052,  0.0186,  0.0554,  0.0465
 53371.00000, -0.0123,  0.0103,  0.0063,  0.0131,  0.0009,  0.0329
 53372.00000, -0.0115,  0.0137, -0.0234,  0.0182,  0.0529,  0.0482
 53373.00000, -0.0025,  0.0059, -0.0116,  0.0075,  0.0238,  0.0210
 53374.00000, -0.0265,  0.0151, -0.0194,  0.0191,  0.0269,  0.0513
 53375.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53376.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53377.00000,  0.0208,  0.0192,  0.0351,  0.0243,  0.0213,  0.0628
 53378.00000,  0.0450,  0.0096,  0.0270,  0.0111, -0.0414,  0.0247
 53379.00000,  0.0243,  0.0076,  0.0253,  0.0084,  0.0156,  0.0189
 53380.00000,  0.0297,  0.0100,  0.0331,  0.0114,  0.0530,  0.0244
 53381.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53382.00000,  0.0094,  0.0178,  0.0145,  0.0218,  0.0198,  0.0550
 53383.00000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 53384.00000,  0.0001,  0.0197,  0.0302,  0.0248,  0.0735,  0.0667
 53385.00000, -0.0049,  0.0127,  0.0025,  0.0160,  0.0453,  0.0402
 53386.00000,  0.0148,  0.0192, -0.0055,  0.0239, -0.0087,  0.0643
 53387.00000,  0.0079,  0.0174,  0.0241,  0.0218, -0.0358,  0.0545
 53388.00000,  0.0009,  0.0521, -0.0994,  0.0622, -0.0358,  0.1627
 53389.00000, -0.0032,  0.0104,  0.0342,  0.0129, -0.0155,  0.0317
 53390.00000,  0.0127,  0.0149, -0.0334,  0.0177, -0.0215,  0.0500
 53391.00000, -0.0099,  0.0035, -0.0016,  0.0040,  0.0014,  0.0108
 53392.00000,  0.0028,  0.0024, -0.0046,  0.0029,  0.0034,  0.0079
 53393.00000,  0.0013,  0.0026,  0.0022,  0.0031,  0.0009,  0.0086
 53394.00000, -0.0266,  0.0080, -0.0021,  0.0094, -0.0225,  0.0248
 53395.00000, -0.0017,  0.0043,  0.0041,  0.0055, -0.0376,  0.0159
 53396.00000, -0.0228,  0.0280,  0.0138,  0.0361, -0.1686,  0.0913
 53397.00000,  0.0046,  0.0044,  0.0054,  0.0055, -0.0080,  0.0161
 53398.00000, -0.0034,  0.0026, -0.0099,  0.0032, -0.0234,  0.0087
 53399.00000,  0.0025,  0.0026,  0.0023,  0.0031,  0.0108,  0.0087
 53400.00000,  0.0138,  0.0035,  0.0044,  0.0042,  0.0452,  0.0118
 53401.00000,  0.0143,  0.0032, -0.0043,  0.0039,  0.0101,  0.0109
 53402.00000, -0.0073,  0.0068,  0.0120,  0.0081, -0.0441,  0.0232
 53403.00000, -0.0119,  0.0051,  0.0070,  0.0062, -0.0026,  0.0176
 53404.00000, -0.0005,  0.0070, -0.0088,  0.0086,  0.0024,  0.0237
 53405.00000, -0.0194,  0.0066, -0.0009,  0.0080, -0.0088,  0.0210
 53406.00000,  0.0129,  0.0049,  0.0105,  0.0060,  0.0185,  0.0170
 53407.00000,  0.0070,  0.0038,  0.0039,  0.0049,  0.0073,  0.0133
 53408.00000, -0.0059,  0.0073, -0.0122,  0.0094,  0.0570,  0.0236
 53409.00000,  0.0013,  0.0038,  0.0011,  0.0048,  0.0135,  0.0134
 53410.00000,  0.0063,  0.0111,  0.0098,  0.0139,  0.0234,  0.0342
 53411.00000, -0.0031,  0.0076, -0.0076,  0.0097,  0.0118,  0.0241
 53412.00000, -0.0066,  0.0065,  0.0046,  0.0080, -0.0186,  0.0210
 53413.00000, -0.0101,  0.0025,  0.0045,  0.0030,  0.0220,  0.0086
 53414.00000, -0.0082,  0.0026, -0.0004,  0.0032,  0.0204,  0.0091
 53415.00000, -0.0047,  0.0025, -0.0002,  0.0030, -0.0116,  0.0087
 53416.00000, -0.0079,  0.0040,  0.0009,  0.0051, -0.0025,  0.0141
 53417.00000,  0.0059,  0.0031,  0.0041,  0.0036,  0.0012,  0.0098
 53418.00000, -0.0017,  0.0035, -0.0006,  0.0041,  0.0146,  0.0111
