1A 0535+262 Swift/BAT, flux 20-35, flux 35-75, flux 75-150
53538.0, n, n, n, n, 0.000, 0.000
53539.0, n, n, n, n, 0.000, 0.000
53540.0, n, n, n, n, 0.000, 0.000
53541.0, n, n, n, n, 0.000, 0.000
53542.0, n, n, n, n, 0.000, 0.000
53543.0, n, n, n, n, 0.000, 0.000
53544.0, n, n, n, n, 0.098, 0.056
53545.0, n, n, n, n, 0.021, 0.057
53546.0, n, n, n, n, 0.009, 0.084
53547.0, n, n, n, n, 0.071, 0.087
53548.0, n, n, n, n, 0.023, 0.043
53549.0, n, n, n, n, -0.056, 0.049
53550.0, n, n, n, n, 0.089, 0.075
53551.0, n, n, n, n, 0.010, 0.035
53552.0, n, n, n, n, 0.043, 0.026
53553.0, n, n, n, n, 0.032, 0.029
53554.0, n, n, n, n, 0.057, 0.021
53555.0, n, n, n, n, 0.039, 0.020
53556.0, n, n, n, n, 0.012, 0.020
53557.0, n, n, n, n, 0.021, 0.020
53558.0, n, n, n, n, 0.041, 0.020
53559.0, n, n, n, n, 0.022, 0.020
53560.0, n, n, n, n, 0.022, 0.014
53561.0, n, n, n, n, 0.025, 0.016
53562.0, n, n, n, n, 0.029, 0.018
53563.0, n, n, n, n, 0.028, 0.022
53564.0, n, n, n, n, -0.022, 0.016
53565.0, n, n, n, n, 0.000, 0.018
53566.0, n, n, n, n, -0.021, 0.025
53567.0, n, n, n, n, -0.015, 0.021
53568.0, n, n, n, n, -0.033, 0.021
53569.0, n, n, n, n, 0.007, 0.024
53570.0, n, n, n, n, -0.069, 0.038
53571.0, n, n, n, n, -0.021, 0.018
53572.0, n, n, n, n, 0.003, 0.014
53573.0, n, n, n, n, 0.020, 0.014
53574.0, n, n, n, n, 0.005, 0.023
53575.0, n, n, n, n, -0.040, 0.024
53576.0, n, n, n, n, 0.033, 0.030
53577.0, n, n, n, n, -0.045, 0.015
53578.0, n, n, n, n, -0.030, 0.016
53579.0, n, n, n, n, 0.000, 0.000
53580.0, n, n, n, n, -0.012, 0.018
53581.0, n, n, n, n, 0.021, 0.018
53582.0, n, n, n, n, 0.012, 0.014
53583.0, n, n, n, n, 0.025, 0.016
53584.0, n, n, n, n, 0.002, 0.014
53585.0, n, n, n, n, -0.015, 0.016
53586.0, n, n, n, n, 0.069, 0.061
53587.0, n, n, n, n, -0.004, 0.018
53588.0, n, n, n, n, 0.055, 0.059
53589.0, n, n, n, n, 0.011, 0.045
53590.0, n, n, n, n, 0.024, 0.063
53591.0, n, n, n, n, 0.043, 0.052
53592.0, n, n, n, n, 0.150, 0.113
53593.0, n, n, n, n, -0.037, 0.053
53594.0, n, n, n, n, -0.011, 0.019
53595.0, n, n, n, n, -0.005, 0.015
53596.0, n, n, n, n, 0.000, 0.000
53597.0, n, n, n, n, -0.025, 0.162
53598.0, 0.003, 0.009, -0.004, 0.012, -0.026, 0.033
53599.0, -0.012, 0.006, -0.030, 0.008, 0.012, 0.021
53600.0, -0.007, 0.003, -0.013, 0.004, -0.003, 0.012
53601.0, 0.010, 0.003, 0.017, 0.004, 0.019, 0.011
53602.0, 0.021, 0.004, 0.034, 0.005, 0.009, 0.013
53603.0, 0.006, 0.003, -0.001, 0.004, 0.003, 0.012
53604.0, -0.003, 0.004, -0.008, 0.006, 0.027, 0.017
53605.0, 0.005, 0.005, -0.007, 0.007, -0.022, 0.020
53606.0, 0.002, 0.005, -0.004, 0.007, 0.037, 0.019
53607.0, 0.005, 0.007, -0.005, 0.009, -0.012, 0.025
53608.0, 0.053, 0.003, 0.029, 0.004, 0.020, 0.010
53609.0, 0.104, 0.002, 0.057, 0.002, 0.026, 0.007
53610.0, 0.338, 0.003, 0.191, 0.003, 0.052, 0.009
53611.0, 0.400, 0.002, 0.225, 0.002, 0.037, 0.007
53612.0, 0.400, 0.003, 0.201, 0.003, 0.029, 0.009
53613.0, 0.524, 0.003, 0.275, 0.004, 0.062, 0.010
53614.0, 0.654, 0.003, 0.351, 0.004, 0.093, 0.010
53615.0, 0.810, 0.003, 0.444, 0.004, 0.084, 0.012
53616.0, 0.760, 0.002, 0.417, 0.003, 0.094, 0.009
53617.0, 0.680, 0.004, 0.374, 0.005, 0.086, 0.013
53618.0, 0.569, 0.004, 0.306, 0.005, 0.059, 0.013
53619.0, 0.428, 0.004, 0.229, 0.005, 0.035, 0.014
53620.0, 0.347, 0.006, 0.165, 0.008, 0.053, 0.021
53621.0, 0.226, 0.007, 0.120, 0.009, 0.102, 0.025
53622.0, 0.184, 0.008, 0.089, 0.011, 0.086, 0.029
53623.0, 0.121, 0.010, 0.082, 0.013, 0.070, 0.034
53624.0, 0.104, 0.011, 0.065, 0.014, 0.035, 0.037
53625.0, 0.045, 0.030, 0.042, 0.036, -0.100, 0.082
53626.0, 0.050, 0.027, 0.057, 0.033, 0.006, 0.086
53627.0, 0.018, 0.011, 0.008, 0.014, -0.038, 0.033
53628.0, 0.095, 0.028, 0.020, 0.034, 0.030, 0.071
53629.0, 0.019, 0.010, 0.019, 0.012, -0.036, 0.024
53630.0, -0.049, 0.021, 0.010, 0.024, 0.043, 0.053
53631.0, 0.003, 0.025, -0.030, 0.031, 0.040, 0.064
53632.0, 0.016, 0.007, 0.023, 0.009, -0.029, 0.021
53633.0, -0.019, 0.020, 0.016, 0.023, 0.069, 0.048
53634.0, 0.034, 0.017, 0.008, 0.021, 0.110, 0.045
53635.0, 0.024, 0.033, 0.022, 0.043, -0.036, 0.111
53636.0, 0.016, 0.019, 0.040, 0.024, -0.064, 0.066
53637.0, 0.003, 0.010, 0.030, 0.013, 0.021, 0.034
53638.0, 0.029, 0.014, 0.010, 0.021, -0.110, 0.062
53639.0, 0.020, 0.031, 0.009, 0.035, -0.054, 0.079
53640.0, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
53641.0, -0.050, 0.045, 0.007, 0.066, -0.304, 0.177
53642.0, 0.017, 0.009, 0.013, 0.012, 0.013, 0.031
53643.0, 0.014, 0.008, 0.015, 0.010, -0.012, 0.027
53644.0, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
53645.0, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000
53646.0, 0.001, 0.011, 0.014, 0.014, 0.004, 0.038
53647.0, n, n, n, n, 0.015, 0.030
53648.0, n, n, n, n, -0.021, 0.038
53649.0, n, n, n, n, -0.038, 0.019
53650.0, n, n, n, n, -0.068, 0.012
53651.0, n, n, n, n, -0.011, 0.012
53652.0, n, n, n, n, 0.057, 0.036
53653.0, n, n, n, n, -0.044, 0.027
53654.0, n, n, n, n, -0.032, 0.025
53655.0, n, n, n, n, -0.045, 0.030
53656.0, n, n, n, n, -0.101, 0.036
53657.0, n, n, n, n, -0.028, 0.041
53658.0, n, n, n, n, -0.016, 0.019
53659.0, n, n, n, n, -0.005, 0.020
53660.0, n, n, n, n, -0.022, 0.038
53661.0, n, n, n, n, 0.000, 0.000
53662.0, n, n, n, n, 0.000, 0.000
53663.0, n, n, n, n, 0.000, 0.000
53664.0, n, n, n, n, 0.053, 0.025
53665.0, n, n, n, n, 0.011, 0.033
53666.0, n, n, n, n, -0.012, 0.060
53667.0, n, n, n, n, 0.000, 0.000
53668.0, n, n, n, n, 0.000, 0.000
53669.0, n, n, n, n, 0.056, 0.184
53670.0, n, n, n, n, 0.117, 0.052
53671.0, n, n, n, n, -0.028, 0.068
53672.0, n, n, n, n, 0.018, 0.029
53673.0, n, n, n, n, 0.030, 0.026
53674.0, n, n, n, n, 0.000, 0.000
53675.0, n, n, n, n, 0.000, 0.000
53676.0, n, n, n, n, 0.023, 0.050
53677.0, n, n, n, n, -0.030, 0.028
53678.0, n, n, n, n, -0.034, 0.019
53679.0, n, n, n, n, -0.013, 0.015
53680.0, n, n, n, n, 0.010, 0.018
53681.0, n, n, n, n, -0.023, 0.030
53682.0, n, n, n, n, 0.010, 0.087
53683.0, n, n, n, n, -0.336, 0.183
53684.0, n, n, n, n, -0.038, 0.021
53685.0, n, n, n, n, 0.004, 0.018
53686.0, n, n, n, n, -0.051, 0.016
53687.0, n, n, n, n, -0.016, 0.011
53688.0, n, n, n, n, -0.052, 0.023
53689.0, n, n, n, n, -0.034, 0.016
53690.0, n, n, n, n, -0.001, 0.012
53691.0, n, n, n, n, -0.084, 0.134
53692.0, n, n, n, n, -0.009, 0.029
53693.0, n, n, n, n, 0.008, 0.033
53694.0, n, n, n, n, -0.022, 0.041
53695.0, n, n, n, n, 0.074, 0.039
53696.0, n, n, n, n, 0.000, 0.000
53697.0, n, n, n, n, -0.188, 0.167
53698.0, n, n, n, n, 0.000, 0.000
53699.0, n, n, n, n, 0.000, 0.000
53700.0, n, n, n, n, -0.066, 0.038
53701.0, n, n, n, n, -0.016, 0.033
53702.0, n, n, n, n, 0.019, 0.027
53703.0, n, n, n, n, 0.065, 0.030
53704.0, n, n, n, n, 0.000, 0.000
53705.0, n, n, n, n, 0.014, 0.022
53706.0, n, n, n, n, 0.038, 0.025
53707.0, n, n, n, n, -0.020, 0.066
53708.0, n, n, n, n, -0.075, 0.096
53709.0, n, n, n, n, -0.009, 0.009
53710.0, n, n, n, n, -0.002, 0.007
53711.0, n, n, n, n, 0.006, 0.008
53712.0, n, n, n, n, -0.014, 0.011
53713.0, n, n, n, n, -0.024, 0.023
53714.0, n, n, n, n, 0.025, 0.052
53715.0, n, n, n, n, 0.000, 0.000
53716.0, n, n, n, n, 0.009, 0.018
53717.0, n, n, n, n, 0.000, 0.000
53718.0, n, n, n, n, -0.019, 0.034
53719.0, n, n, n, n, -0.126, 0.073
53720.0, n, n, n, n, -0.009, 0.019
53721.0, n, n, n, n, -0.030, 0.046
53722.0, n, n, n, n, 0.000, 0.000
53723.0, n, n, n, n, 0.100, 0.022
53724.0, n, n, n, n, 0.048, 0.017
53725.0, n, n, n, n, 0.089, 0.055
53726.0, n, n, n, n, 0.041, 0.049
53727.0, n, n, n, n, 0.061, 0.051
53728.0, n, n, n, n, 0.219, 0.130
53729.0, n, n, n, n, 0.000, 0.000
53730.0, n, n, n, n, 0.000, 0.000
53731.0, n, n, n, n, 0.048, 0.013
53732.0, n, n, n, n, 0.033, 0.014
53733.0, n, n, n, n, 0.013, 0.018
53734.0, n, n, n, n, -0.015, 0.017
53735.0, n, n, n, n, -0.003, 0.016
53736.0, n, n, n, n, -0.012, 0.019
53737.0, n, n, n, n, -0.007, 0.019
53738.0, n, n, n, n, 0.031, 0.016
53739.0, n, n, n, n, 0.017, 0.016
53740.0, n, n, n, n, -0.016, 0.017
53741.0, n, n, n, n, -0.029, 0.019
53742.0, n, n, n, n, 0.017, 0.012
53743.0, n, n, n, n, 0.019, 0.011
53744.0, n, n, n, n, -0.002, 0.016
53745.0, n, n, n, n, 0.001, 0.018
53746.0, n, n, n, n, -0.277, 0.089
53747.0, n, n, n, n, -0.018, 0.046
53748.0, n, n, n, n, 0.006, 0.014
53749.0, n, n, n, n, -0.021, 0.011
53750.0, n, n, n, n, -0.002, 0.009
53751.0, n, n, n, n, 0.013, 0.010
53752.0, n, n, n, n, 0.012, 0.013
53753.0, n, n, n, n, 0.012, 0.012
53754.0, n, n, n, n, -0.005, 0.010
53755.0, n, n, n, n, -0.007, 0.010
53756.0, n, n, n, n, 0.005, 0.010
53757.0, n, n, n, n, -0.004, 0.011
53758.0, n, n, n, n, 0.006, 0.011
53759.0, n, n, n, n, 0.026, 0.015
53760.0, n, n, n, n, 0.003, 0.021
53761.0, n, n, n, n, -0.023, 0.018
53762.0, n, n, n, n, 0.002, 0.023
53763.0, n, n, n, n, 0.008, 0.023
54022.0, n, n, n, n, -0.017, 0.043
54023.0, n, n, n, n, 0.024, 0.055
54024.0, n, n, n, n, -0.029, 0.020
54025.0, n, n, n, n, 0.064, 0.040
54026.0, n, n, n, n, 0.004, 0.019
54027.0, n, n, n, n, -0.026, 0.009
54028.0, n, n, n, n, -0.002, 0.009
54029.0, n, n, n, n, 0.010, 0.009
54030.0, n, n, n, n, -0.011, 0.016
54031.0, n, n, n, n, -0.001, 0.012
54032.0, n, n, n, n, -0.000, 0.010
54033.0, n, n, n, n, -0.020, 0.009
54034.0, n, n, n, n, 0.008, 0.009
54035.0, n, n, n, n, 0.002, 0.009
54036.0, n, n, n, n, -0.014, 0.009
54037.0, n, n, n, n, -0.006, 0.014
54038.0, n, n, n, n, -0.007, 0.013
54039.0, n, n, n, n, -0.004, 0.017
54040.0, n, n, n, n, 0.017, 0.027
54041.0, n, n, n, n, 0.208, 0.131
54042.0, n, n, n, n, 0.002, 0.030
54043.0, n, n, n, n, 0.009, 0.028
54044.0, n, n, n, n, 0.000, 0.000
54045.0, n, n, n, n, 0.000, 0.000
54046.0, n, n, n, n, -0.027, 0.026
54047.0, n, n, n, n, 0.000, 0.000
54048.0, n, n, n, n, -0.047, 0.062
54049.0, n, n, n, n, 0.012, 0.023
54050.0, n, n, n, n, 0.000, 0.000
54051.0, n, n, n, n, 0.000, 0.000
54052.0, n, n, n, n, 0.000, 0.000
54053.0, n, n, n, n, 0.000, 0.000
54054.0, n, n, n, n, 0.435, 0.208
54055.0, n, n, n, n, 0.134, 0.262
54056.0, n, n, n, n, 0.035, 0.081
54057.0, n, n, n, n, -0.009, 0.068
54058.0, n, n, n, n, 0.000, 0.000
54059.0, n, n, n, n, 0.000, 0.000
54060.0, n, n, n, n, 0.152, 0.086
54061.0, n, n, n, n, -0.018, 0.083
54062.0, n, n, n, n, -0.034, 0.064
54063.0, n, n, n, n, -0.002, 0.075
54064.0, n, n, n, n, 0.000, 0.000
54065.0, n, n, n, n, 0.006, 0.038
54066.0, n, n, n, n, -0.106, 0.027
54067.0, n, n, n, n, 0.023, 0.058
54068.0, n, n, n, n, -0.023, 0.032
54069.0, n, n, n, n, -0.055, 0.037
54070.0, n, n, n, n, -0.007, 0.036
54071.0, n, n, n, n, 0.053, 0.034
54072.0, n, n, n, n, 0.043, 0.041
54073.0, n, n, n, n, -0.027, 0.050
54074.0, n, n, n, n, 0.047, 0.039
54075.0, n, n, n, n, -0.025, 0.035
54076.0, n, n, n, n, -0.009, 0.025
54077.0, n, n, n, n, 0.043, 0.039
54078.0, n, n, n, n, -0.003, 0.021
54079.0, n, n, n, n, 0.003, 0.024
54080.0, n, n, n, n, 0.019, 0.033
54081.0, n, n, n, n, -0.009, 0.044
54082.0, n, n, n, n, 0.000, 0.000
54083.0, n, n, n, n, -0.007, 0.040
54084.0, n, n, n, n, -0.016, 0.034
54085.0, n, n, n, n, -0.050, 0.032
54086.0, n, n, n, n, 0.037, 0.037
54087.0, n, n, n, n, 0.030, 0.035
54088.0, n, n, n, n, 0.013, 0.044
54089.0, n, n, n, n, 0.006, 0.036
54090.0, n, n, n, n, 0.059, 0.029
54091.0, n, n, n, n, 0.126, 0.047
54092.0, n, n, n, n, 0.029, 0.115
54093.0, n, n, n, n, 0.000, 0.000
54094.0, n, n, n, n, 0.000, 0.000
54095.0, n, n, n, n, -0.076, 0.038
54096.0, n, n, n, n, 0.000, 0.000
54097.0, n, n, n, n, 0.043, 0.040
54098.0, n, n, n, n, -0.031, 0.100
54099.0, n, n, n, n, 0.000, 0.000
54100.0, n, n, n, n, 0.000, 0.000
54101.0, n, n, n, n, 0.000, 0.000
54102.0, n, n, n, n, 0.002, 0.040
54103.0, n, n, n, n, 0.095, 0.047
54104.0, n, n, n, n, 0.067, 0.056
54105.0, n, n, n, n, -0.030, 0.036
54106.0, n, n, n, n, -0.112, 0.149
54107.0, n, n, n, n, 0.034, 0.069
54108.0, n, n, n, n, 0.000, 0.000
54109.0, n, n, n, n, -0.041, 0.029
54110.0, n, n, n, n, 0.000, 0.000
54111.0, n, n, n, n, 0.000, 0.000
54112.0, n, n, n, n, 0.000, 0.000
54113.0, n, n, n, n, -0.013, 0.099
54114.0, n, n, n, n, 0.000, 0.000
54115.0, n, n, n, n, -0.073, 0.157
54116.0, n, n, n, n, 0.299, 0.132
54117.0, n, n, n, n, 0.016, 0.017
54118.0, n, n, n, n, 0.009, 0.011
54119.0, n, n, n, n, -0.013, 0.011
54120.0, n, n, n, n, 0.016, 0.017
54121.0, n, n, n, n, 0.000, 0.000
54122.0, n, n, n, n, 0.091, 0.035
54123.0, n, n, n, n, -0.019, 0.012
54124.0, n, n, n, n, -0.009, 0.019
54125.0, n, n, n, n, -0.019, 0.027
54126.0, n, n, n, n, 0.029, 0.015
54127.0, n, n, n, n, 0.025, 0.010
54128.0, n, n, n, n, 0.005, 0.012
54129.0, n, n, n, n, 0.012, 0.014
54130.0, n, n, n, n, -0.001, 0.017
54131.0, n, n, n, n, 0.036, 0.087
54132.0, n, n, n, n, -0.010, 0.032
54133.0, n, n, n, n, -0.009, 0.018
54134.0, n, n, n, n, 0.016, 0.014
54135.0, n, n, n, n, -0.011, 0.016
54136.0, n, n, n, n, 0.012, 0.014
54137.0, n, n, n, n, -0.025, 0.016
54138.0, n, n, n, n, -0.010, 0.012
54139.0, n, n, n, n, -0.000, 0.015
54140.0, n, n, n, n, 0.049, 0.029
54141.0, n, n, n, n, 0.003, 0.015
54142.0, n, n, n, n, -0.002, 0.012
54143.0, n, n, n, n, 0.005, 0.011
54144.0, n, n, n, n, -0.021, 0.013
54145.0, n, n, n, n, -0.033, 0.043
54146.0, n, n, n, n, 0.015, 0.025
54147.0, n, n, n, n, 0.038, 0.019
54148.0, n, n, n, n, 0.009, 0.039
54149.0, n, n, n, n, 0.003, 0.035
54150.0, n, n, n, n, -0.010, 0.015
54151.0, n, n, n, n, -0.023, 0.014
54152.0, n, n, n, n, 0.021, 0.060
54153.0, n, n, n, n, 0.005, 0.025
54154.0, n, n, n, n, 0.027, 0.022
54155.0, n, n, n, n, -0.010, 0.023
54156.0, n, n, n, n, 0.031, 0.032
54157.0, n, n, n, n, 0.038, 0.025
54158.0, n, n, n, n, 0.053, 0.045
54159.0, n, n, n, n, -0.054, 0.038
54160.0, n, n, n, n, 0.013, 0.034
54161.0, n, n, n, n, 0.056, 0.043
54162.0, n, n, n, n, 0.039, 0.031
54163.0, n, n, n, n, -0.091, 0.043
54164.0, n, n, n, n, -0.009, 0.058
54165.0, n, n, n, n, 0.017, 0.020
54166.0, n, n, n, n, -0.099, 0.074
54167.0, n, n, n, n, -0.735, 0.428
54168.0, n, n, n, n, -0.001, 0.032
54169.0, n, n, n, n, -0.072, 0.057
54170.0, n, n, n, n, 0.054, 0.009
54171.0, n, n, n, n, 0.020, 0.020
54172.0, n, n, n, n, -0.030, 0.011
54173.0, n, n, n, n, 0.003, 0.012
54174.0, n, n, n, n, -0.026, 0.010
54175.0, n, n, n, n, 0.000, 0.011
54176.0, n, n, n, n, -0.007, 0.009
54177.0, n, n, n, n, -0.007, 0.013
54178.0, n, n, n, n, -0.033, 0.018
54179.0, n, n, n, n, 0.010, 0.015
54180.0, n, n, n, n, 0.016, 0.018
54181.0, n, n, n, n, 0.034, 0.016
54182.0, n, n, n, n, 0.041, 0.020
54183.0, n, n, n, n, -0.044, 0.021
54184.0, n, n, n, n, 0.032, 0.017
54185.0, n, n, n, n, 0.026, 0.028
54186.0, n, n, n, n, -0.004, 0.034
54187.0, n, n, n, n, -0.001, 0.017
54188.0, n, n, n, n, 0.018, 0.011
54189.0, n, n, n, n, -0.018, 0.025
54190.0, n, n, n, n, -0.012, 0.054
54191.0, n, n, n, n, -0.027, 0.038
54192.0, n, n, n, n, 0.033, 0.027
54193.0, n, n, n, n, 0.016, 0.009
54194.0, n, n, n, n, -0.008, 0.017
54195.0, n, n, n, n, -0.008, 0.023
54196.0, n, n, n, n, -0.003, 0.017
54197.0, n, n, n, n, 0.026, 0.019
54198.0, n, n, n, n, -0.020, 0.019
54199.0, n, n, n, n, -0.007, 0.014
54200.0, n, n, n, n, 0.005, 0.009
54201.0, n, n, n, n, 0.007, 0.010
54202.0, n, n, n, n, 0.005, 0.012
54203.0, n, n, n, n, 0.014, 0.012
54204.0, n, n, n, n, -0.014, 0.013
54205.0, n, n, n, n, -0.006, 0.013
54206.0, n, n, n, n, 0.001, 0.013
54207.0, n, n, n, n, -0.000, 0.013
54208.0, n, n, n, n, 0.020, 0.013
54209.0, n, n, n, n, 0.005, 0.014
54210.0, n, n, n, n, -0.008, 0.020
54211.0, n, n, n, n, 0.009, 0.034
54212.0, n, n, n, n, -0.006, 0.021
54213.0, n, n, n, n, -0.008, 0.016
54214.0, n, n, n, n, 0.029, 0.019
54215.0, n, n, n, n, 0.119, 0.038
54216.0, n, n, n, n, 0.035, 0.064
54217.0, n, n, n, n, 0.000, 0.000
54218.0, n, n, n, n, 0.020, 0.029
54219.0, n, n, n, n, 0.058, 0.072
54220.0, n, n, n, n, -0.015, 0.045
54221.0, n, n, n, n, -0.009, 0.046
54222.0, n, n, n, n, 0.127, 0.049
54223.0, n, n, n, n, 0.002, 0.032
54224.0, n, n, n, n, -0.039, 0.062
54225.0, n, n, n, n, -0.041, 0.092
54226.0, n, n, n, n, -0.003, 0.024
54227.0, n, n, n, n, 0.010, 0.016
54228.0, n, n, n, n, -0.039, 0.023
54229.0, n, n, n, n, -0.004, 0.039
54230.0, n, n, n, n, -0.011, 0.049
54231.0, n, n, n, n, 0.025, 0.036
54232.0, n, n, n, n, 0.013, 0.033
54233.0, n, n, n, n, 0.000, 0.000
54234.0, n, n, n, n, -0.016, 0.026
54235.0, n, n, n, n, -0.008, 0.027
54236.0, n, n, n, n, 0.038, 0.047
54237.0, n, n, n, n, -0.015, 0.046
54238.0, n, n, n, n, -0.021, 0.015
54239.0, n, n, n, n, 0.001, 0.027
54240.0, n, n, n, n, -0.009, 0.024
54241.0, n, n, n, n, -0.039, 0.038
54242.0, n, n, n, n, 0.003, 0.065
54243.0, n, n, n, n, -0.012, 0.058
54244.0, n, n, n, n, 0.017, 0.032
54245.0, n, n, n, n, 0.026, 0.061
54246.0, n, n, n, n, 0.011, 0.038
54247.0, n, n, n, n, 0.000, 0.000
54248.0, n, n, n, n, 0.061, 0.084
54249.0, n, n, n, n, 0.168, 0.088
54250.0, n, n, n, n, 0.029, 0.057
54251.0, n, n, n, n, 0.015, 0.027
# Eof
